1612980300.0,1740.90000000,1740.90000000,1735.00000000,1738.95000000,2685.09140000,1612980599999,4665618.99361800,2713,1371.68965000,2383471.94943320,0
1612980600.0,1739.19000000,1739.93000000,1733.00000000,1733.75000000,2301.84334000,1612980899999,3997442.89160220,2688,1059.30815000,1839772.61657280,0
1612980900.0,1733.75000000,1739.75000000,1727.97000000,1736.23000000,2914.19648000,1612981199999,5055028.47258060,3275,1419.66808000,2463719.67940460,0
1612981200.0,1736.56000000,1745.00000000,1736.08000000,1744.24000000,2091.41710000,1612981499999,3639905.22643740,2609,1132.75963000,1971370.65068780,0
1612981500.0,1744.25000000,1746.63000000,1735.09000000,1735.50000000,3203.64182000,1612981799999,5580181.68861580,3838,1831.98383000,3191492.57251300,0
1612981800.0,1735.49000000,1737.73000000,1728.76000000,1729.09000000,3227.58793000,1612982099999,5591550.66031650,3258,1435.61686000,2487262.15750540,0
1612982100.0,1729.09000000,1733.67000000,1727.41000000,1731.04000000,2424.28021000,1612982399999,4195929.67118850,2528,1172.88296000,2030033.15023420,0
1612982400.0,1731.35000000,1736.00000000,1728.24000000,1728.93000000,1987.83437000,1612982699999,3443750.31703860,2190,1045.93838000,1812177.39940340,0
1612982700.0,1728.73000000,1737.50000000,1728.64000000,1734.64000000,2198.48388000,1612982999999,3812588.67559050,2397,1194.80478000,2071943.17452750,0
1612983000.0,1734.64000000,1739.15000000,1732.98000000,1735.64000000,1463.48718000,1612983299999,2541608.15826280,2024,723.62718000,1256587.89376640,0
1612983300.0,1735.64000000,1744.10000000,1735.63000000,1741.74000000,2041.84890000,1612983599999,3551959.96350560,2333,925.83443000,1610310.09674320,0
1612983600.0,1741.61000000,1747.00000000,1731.91000000,1744.21000000,3139.29414000,1612983899999,5466911.02385970,3530,1745.50703000,3039606.05615330,0
1612983900.0,1743.77000000,1743.77000000,1732.26000000,1735.91000000,3417.45901000,1612984199999,5937205.25208990,3284,1497.27227000,2601820.35670370,0
1612984200.0,1735.92000000,1736.63000000,1725.76000000,1731.99000000,5464.53633000,1612984499999,9462094.44430140,4296,2215.19640000,3834415.13408240,0
1612984500.0,1731.98000000,1737.22000000,1720.00000000,1724.02000000,5347.88741000,1612984799999,9229754.85477760,5201,2172.37619000,3749797.83446290,0
1612984800.0,1723.74000000,1727.67000000,1720.01000000,1724.20000000,2834.35698000,1612985099999,4887945.60674270,3062,1437.86080000,2479582.86901610,0
